NIM;Kepulauan Asal Lahir;Jurusan Sekolah;Profil Sekolah;Jalur Pendaftaran;IPK1;IPK2;IPK3;IPK4;jumlah Matakuliah D/E/F;jumlah sks d/e/f;IPK 60 SKS;total sks semester 1-3;total SKS semester 1-4;Status
1d5d7a5f5cfee4c0347ae5b2ff94ed30;Bali & NTT;SMA;NEGERI;RAPORT;2;1.63;1.71;2.08;9;24;2.53;60;80;TIDAK SISIP
1d619b3636af5a5d42389917c1591f82;Sumatera;SMA;NEGERI;RAPORT;3.75;3.47;3.45;3.52;1;3;3.73;66;89;TIDAK SISIP
1db9a46318724e4d7a6e62245bfb8256;Sumatera;SMA;SWASTA;RAPORT;2.56;2.64;2.64;2.84;4;11;3.10;62;85;TIDAK SISIP
1f0cc3f0585ad6ef6bebb3377d2941d3;Papua & Maluku;SMA;SWASTA;TES;0.7;0.78;0.59;0.59;17;46;0.53;60;60;SISIP
1f97f02bdf300be33897711b05dc6b6b;Jawa;SMA;SWASTA;RAPORT;3.06;2.67;2.85;3.01;0;0;3.30;62;84;TIDAK SISIP
20ce0043d039af8a87c6aae9c171863c;Bali & NTT;SMA;SWASTA;RAPORT;3.65;3.54;3.53;3.57;1;3;3.78;64;87;TIDAK SISIP
21aaadea7c00610c7865aaf5530f304a;Jawa;SMK;SWASTA;RAPORT;2.8;2.95;3.15;3.23;0;0;3.55;62;82;TIDAK SISIP
21c241b166f06ee3c531ad3f72392df6;Jawa;SMA;NEGERI;TES;2.85;2.98;3.15;3.3;0;0;3.58;64;86;TIDAK SISIP
222dacfe6ae8e9d05bee56b03762c6bc;Jawa;SMA;SWASTA;TES;3.5;3.22;3.24;3.3;1;3;3.61;62;86;TIDAK SISIP
22b70a508abe00f9f6911b0bf37df707;Sulawesi;SMA;NEGERI;TES;2.76;2.84;2.89;3.02;2;6;3.33;65;87;TIDAK SISIP
2430953010cae9cfb49b90652efadbb6;Jawa;SMA;NEGERI;RAPORT;3.55;3.44;3.46;3.48;1;2;3.72;66;90;TIDAK SISIP
254e4887f5e2f7042ac95ed644c3e89f;Jawa;SMA;SWASTA;RAPORT;3.75;3.46;3.48;3.52;0;0;3.69;64;86;TIDAK SISIP
25a8170f50176b9be84601efba38bcba;Sumatera;SMA;SWASTA;RAPORT;3.85;3.37;3.47;3.55;0;0;3.76;62;85;TIDAK SISIP
25d79256a417503a952086b5a026d5c7;Sumatera;SMA;SWASTA;RAPORT;0;0;0;0;6;15;0.00;20;20;SISIP
26af3f4882cf0ad37701d387387c1c5d;Jawa;SMA;NEGERI;RAPORT;3.65;3.56;3.57;3.58;0;0;3.72;64;88;TIDAK SISIP
276ed46f41850df104f3dfa805d48841;Sumatera;SMA;NEGERI;TES;3.55;3.37;3.37;3.33;0;0;3.52;63;87;TIDAK SISIP
2ca2b66a7baba7a4cbf6748b0f1de153;Kalimantan;SMA;NEGERI;RAPORT;3.65;3.4;3.27;3.38;1;3;3.57;64;86;TIDAK SISIP
2d8da643f29cf250f9bcb82be162713a;Jawa;SMK;SWASTA;RAPORT;3.6;3.39;3.39;3.48;1;3;3.66;62;86;TIDAK SISIP
2f6b2f00a583ea4e55c4015f1f4e1735;Sulawesi;SMA;NEGERI;RAPORT;3.4;3.07;3.13;3.27;1;3;3.64;64;86;TIDAK SISIP
300aeeb6d76638a9bfa206b8e5b24819;Sumatera;SMA;SWASTA;TES;2.5;2.63;3;3.2;0;0;3.54;60;84;TIDAK SISIP
30236f71be9148bb896de2165bf834c4;Jawa;SMA;NEGERI;RAPORT;2.9;2.88;2.91;2.97;1;3;3.27;62;82;TIDAK SISIP
31d5d627a44a777fc1b6147e02bc2676;Jawa;SMA;SWASTA;RAPORT;3.5;3.32;3.33;3.44;1;3;3.70;62;86;TIDAK SISIP
323dfc4d2bfc2be06bbef4f08c001a64;Jawa;SMA;NEGERI;RAPORT;3.85;3.86;3.85;3.78;0;0;3.79;64;86;TIDAK SISIP
3267bbfe5a611ef25a3d7d288b280554;Sumatera;SMA;NEGERI;TES;3.28;2.78;2.9;3;4;10;3.17;62;84;TIDAK SISIP
32a2806c93d8a5986a8510054f18af1c;Kalimantan;SMA;SWASTA;TES;2.2;1.8;1.3;0.96;13;35;1.23;60;80;SISIP
33ec578542e6b44c058c4d7ec6e5fea9;Jawa;SMA;NEGERI;TES;3.55;3.51;3.62;3.58;0;0;3.77;64;84;TIDAK SISIP
33fa05fabbf03480f0e38902f6fb77e3;Sulawesi;SMA;NEGERI;TES;2.25;2.39;2.7;2.78;2;5;3.10;62;82;TIDAK SISIP
34de40ab45dbfb6c9512deb5fbaa4b98;Jawa;SMA;SWASTA;TES;3.75;3.49;3.57;3.65;0;0;3.75;62;86;TIDAK SISIP
35d12fd745eb2a2e939dadc27116a4f4;Bali & NTT;SMA;SWASTA;RAPORT;2.9;2.32;2.32;2.32;2;5;2.32;25;25;SISIP
35fc7ab9327cc5bfd20cd9af2ebce0ac;Sulawesi;SMA;NEGERI;TES;2.75;2.17;2.34;2.48;4;11;2.80;62;82;TIDAK SISIP
372c6d7b5d8bead7e9d3b8d6765977e4;Jawa;SMA;SWASTA;RAPORT;4;3.93;3.93;3.94;0;0;3.94;64;87;TIDAK SISIP
3a7016f522ca3298eaeedfa3b4764755;Papua & Maluku;SMA;SWASTA;TES;1.9;1.37;1.37;1.37;9;23;1.37;41;41;SISIP
3b841d3816fefcb31a09b649ff9dcf48;Bali & NTT;SMA;SWASTA;TES;2.59;2.34;2.56;2.74;2;6;2.90;60;80;TIDAK SISIP
3d58f34c1c960466d537e06ca391fbfd;Kalimantan;SMK;NEGERI;RAPORT;2.95;3.14;3.28;3.39;0;0;3.75;66;86;TIDAK SISIP
3e630c3b177002cae5b9159791fce743;Sumatera;SMA;SWASTA;TES;3.45;3.05;3.08;3.23;0;0;3.52;64;86;TIDAK SISIP
3eca0f9196919771bc98a8bc4d00c899;Jawa;SMA;NEGERI;TES;3.35;3.07;3.13;3.21;0;0;3.43;64;86;TIDAK SISIP
3f0d47ce87b2447f3b7ad30c42d35b7c;Sumatera;SMK;SWASTA;TES;2.9;2.76;2.89;2.95;0;0;3.19;62;80;TIDAK SISIP
3f3eb4eb21995e00f9db90d81b779ddf;Sumatera;SMK;SWASTA;TES;2.71;2.5;2.64;2.71;2;5;2.86;63;85;TIDAK SISIP
3fdbc22806e7ae7cfa252c412a530200;Jawa;SMA;NEGERI;RAPORT;3.25;3.22;3.35;3.46;0;0;3.63;60;82;TIDAK SISIP
42c3a8a4eb2e17b1baa27a7974f66ebb;Kalimantan;SMA;NEGERI;TES;1.4;1.31;1.02;0.77;16;41;1.00;60;80;SISIP
43ac8589414f584e321d2286ee581509;Kalimantan;SMA;NEGERI;RAPORT;2.9;2.68;2.52;2.54;1;3;2.72;60;80;TIDAK SISIP
43fb4376c081c1a17c83d65b1608bf16;Bali & NTT;SMA;SWASTA;TES;0.7;0.68;0.68;0.68;12;32;0.68;38;38;SISIP
4433f606fade4f73c41bf2d593a12fae;Jawa;SMK;NEGERI;TES;2.95;3.22;3.38;3.49;1;2;3.60;64;87;TIDAK SISIP
455748784c39dea12e68a63b10aa13da;Bali & NTT;SMA;NEGERI;TES;2.8;2.41;2.14;2.28;6;15;2.84;60;80;TIDAK SISIP
46e4b876817dae00c4f678aa5f6b2e6d;Jawa;SMK;SWASTA;TES;3.85;3.54;3.61;3.61;0;0;3.62;62;85;TIDAK SISIP
47c14a5bd54513af1649d530de869963;Bali & NTT;SMA;NEGERI;TES;2.9;2.93;3.17;3.33;0;0;3.64;62;84;TIDAK SISIP
498ecca7bbe85ada911e9e56faef54db;Papua & Maluku;SMK;NEGERI;RAPORT;2.25;2.2;2.25;2.48;6;17;2.90;63;85;TIDAK SISIP
49ab5783ab1b7c43e2aff33117d2f088;Papua & Maluku;SMK;SWASTA;TES;1.17;1.1;1.32;1.79;13;34;2.38;62;82;TIDAK SISIP
49dc5ca48bce5e7bcd355d9bbf9494de;Sumatera;SMA;SWASTA;TES;3.25;3.16;3.23;3.3;0;0;3.60;64;86;TIDAK SISIP
4a63cd77bf6ef1eb79db3a015960d2b5;Kalimantan;SMA;NEGERI;TES;3.3;2.88;3.09;3.25;0;0;3.65;64;86;TIDAK SISIP
4a69fd073ed82307c504548e2f6c0eba;Jawa;SMA;NEGERI;TES;2.4;2.51;2.69;2.88;1;3;3.13;62;84;TIDAK SISIP
4d86d916f938455db61a539742e8ff22;Sumatera;SMA;NEGERI;TES;3.25;3.05;2.9;2.94;1;3;3.25;64;84;TIDAK SISIP
4f3b85e23defbcc60251bfac56ba292e;Kalimantan;SMA;NEGERI;TES;2.9;2.78;2.99;3.17;0;0;3.43;62;84;TIDAK SISIP
4f53055bc417e8ce8a992d093ba418a8;Sumatera;SMA;SWASTA;TES;3.35;3.05;3.1;3.22;0;0;3.48;62;84;TIDAK SISIP
4f865a167fce6d27cd8e6c85c76c0a64;Jawa;SMA;NEGERI;TES;2.85;2.93;3.03;3.27;1;3;3.56;62;86;TIDAK SISIP
52c6740d82fc1adb019fff03fe5d9bf0;Jawa;SMA;NEGERI;TES;3.6;3.41;3.52;3.61;0;0;3.68;62;86;TIDAK SISIP
54f0ea7743eda44e8d7b6b782e518032;Jawa;SMA;NEGERI;TES;3.15;3.02;3.15;3.26;0;0;3.52;64;87;TIDAK SISIP
5508f7687ebda3c490e0a681b9cfa1ae;Kalimantan;SMA;NEGERI;RAPORT;3.9;3.56;3.55;3.53;0;0;3.77;64;86;TIDAK SISIP
55176130dc18ca76d4a1c9d01829da53;Sumatera;SMA;NEGERI;TES;0;0;0;0;8;20;0.00;20;20;SISIP
556ee5e67131555057c2ef897e1b5511;Bali & NTT;SMA;SWASTA;RAPORT;3.75;3.29;3.32;3.4;0;0;3.59;62;84;TIDAK SISIP
57263bacd5d4c334b37ea24915c1274e;Jawa;SMA;SWASTA;RAPORT;3.1;2.85;2.96;3.15;3;8;3.39;64;86;TIDAK SISIP
5740f3bd2139c1c5288790a9dc094b97;Kalimantan;SMA;NEGERI;TES;2.5;1.83;1.32;1.32;11;30;1.25;60;60;SISIP
5845e9846508e151dc992ace974880d9;Bali & NTT;SMA;SWASTA;RAPORT;3.4;3.3;3.39;3.52;0;0;3.77;67;89;TIDAK SISIP
5855084389a019d318206f3a816703e6;Jawa;SMK;SWASTA;RAPORT;2.2;2.05;2.04;1.88;5;14;2.35;60;80;TIDAK SISIP
5a482d58830c706522e18a2f10bb659d;Sumatera;SMA;NEGERI;TES;3;3.1;3.29;3.43;0;0;3.69;64;86;TIDAK SISIP
5e187ff0e51779c3a46b686964278911;Bali & NTT;SMA;NEGERI;TES;2.85;2.61;2.73;2.6;1;3;3.00;62;84;TIDAK SISIP
5ec9613599858b90049d11b91d72c064;Jawa;SMA;SWASTA;RAPORT;3.7;3.59;3.63;3.67;0;0;3.72;62;84;TIDAK SISIP
6012c1ce76bee0e94f6cddbea23e9056;Jawa;SMA;NEGERI;TES;3.15;3.09;3.2;3.29;1;3;3.57;64;84;TIDAK SISIP
60ab29abc474b012be0d234941898b85;Sumatera;SMA;SWASTA;TES;2.95;2.93;3.09;3.17;1;3;3.60;62;84;TIDAK SISIP
60beb74f4ec7cbec9c9c06ac44a25273;Kalimantan;SMA;SWASTA;TES;2.4;2.39;2.55;2.8;3;8;3.09;62;84;TIDAK SISIP
616abb8f97713f558753e2a92a14f1de;Kalimantan;SMA;NEGERI;RAPORT;3.15;2.93;3.08;3.25;1;3;3.57;62;84;TIDAK SISIP
61feb29969eecd322f2cacf714c42b69;Bali & NTT;SMA;SWASTA;TES;2.95;3;3.15;3.27;0;0;3.47;64;86;TIDAK SISIP
633dc2d9b286b3b44f8db7925f97457c;Kalimantan;SMA;SWASTA;RAPORT;3;2.51;2.63;2.92;1;2;3.21;60;80;TIDAK SISIP
64229941ad9f7f4a378e63eaca49a250;Sumatera;SMA;NEGERI;TES;3.05;2.88;2.96;3.08;1;3;3.42;62;84;TIDAK SISIP
662113dc0f006e915a346fcdc40f3f28;Jawa;SMA;SWASTA;RAPORT;4;3.67;3.6;3.51;0;0;3.57;64;86;TIDAK SISIP
671bacca8d11662a9bad7254749c61fc;Jawa;SMA;SWASTA;RAPORT;3.75;3.73;3.81;3.81;0;0;3.92;62;84;TIDAK SISIP
676c2eec0ca866fd1878d50b00c251f4;Sumatera;SMA;SWASTA;TES;3.05;3.3;3.43;3.51;0;0;3.69;66;86;TIDAK SISIP
692ceb7e03cc4fe2657399c203e571b0;Bali & NTT;HOMESCHOOLING;SWASTA;TES;2.15;2.05;1.56;1.56;9;24;1.40;60;60;SISIP
6a3e2ddf92948f6fa21b1e32093cdcbf;Jawa;SMA;NEGERI;TES;2.72;2.33;2.59;2.78;4;11;3.04;62;85;TIDAK SISIP
6a73a53385f03789215d3a4f9985b2fd;Sumatera;SMA;SWASTA;RAPORT;0;0.12;0.09;0.06;19;49;0.05;61;81;SISIP
6ab3ec88d0ab93e322ead8c9cf11ecb3;Jawa;SMA;NEGERI;RAPORT;3.5;3.34;3.56;3.64;0;0;3.79;65;87;TIDAK SISIP
6b313aa8143145b77cab4db0001ef691;Kalimantan;SMA;SWASTA;RAPORT;2.2;2.24;2.55;2.76;4;11;3.24;62;84;TIDAK SISIP
6c00d718c115372c0b43ee19ec78aeba;Kalimantan;SMA;SWASTA;TES;3.25;3.12;3.32;3.46;0;0;3.61;62;84;TIDAK SISIP
6cb10cd1e6e7d9fd4797dd636e69b57b;Papua & Maluku;SMA;SWASTA;TES;3.5;3.6;3.61;3.67;0;0;3.72;66;86;TIDAK SISIP
6cfdb6f8768b507df5cdce3a602210e2;Jawa;SMK;NEGERI;RAPORT;3.65;3.71;3.69;3.72;0;0;3.76;64;86;TIDAK SISIP
6e7bd6f1c46edc20aeddf0285980cf20;Bali & NTT;SMA;SWASTA;TES;1.35;1.46;1.34;1.34;14;35;1.34;60;60;SISIP
6ee9e3b88e8498b08249351b276ef75d;Jawa;SMA;NEGERI;RAPORT;3;2.91;3.03;3.25;1;3;3.60;62;82;TIDAK SISIP
6f549474b0456ac9feee1dd115071edb;Sulawesi;SMA;NEGERI;RAPORT;2.85;3.05;3.17;3.35;0;0;3.70;64;86;TIDAK SISIP
71aeeadef29fc77089125e4d90ee04a3;Jawa;SMA;NEGERI;TES;3.11;2.97;3.05;3.23;2;5;3.49;62;86;TIDAK SISIP
71f51b0023c9861510043959f2d7925d;Sumatera;SMA;NEGERI;RAPORT;3.65;3.7;3.73;3.73;0;0;3.75;66;89;TIDAK SISIP
722dbb9c14643748d77a009aa346bbf2;Kalimantan;SMA;NEGERI;TES;3.35;3.17;3.1;3.2;2;5;3.46;64;86;TIDAK SISIP
734820f1896aab73fe22f66d287e599c;Jawa;SMA;SWASTA;TES;2.22;2.05;2.29;2.47;5;13;2.90;60;80;TIDAK SISIP
74a5d37d4ba8e2f8ffe66310e7f094e6;Jawa;SMA;SWASTA;RAPORT;2.85;3.15;3.22;3.31;0;0;3.45;62;86;TIDAK SISIP
774e7400aee21f3e63269cd1c42c1da6;Jawa;SMK;NEGERI;RAPORT;3.9;3.71;3.74;3.74;0;0;3.81;64;87;TIDAK SISIP
77d3bb539990a4a4ee0337848f9a42f4;Sulawesi;SMA;SWASTA;RAPORT;3.2;3.14;3.17;3.32;0;0;3.65;66;86;TIDAK SISIP
7b47eef7071a8bd07dcb0527925dd50c;Jawa;SMA;SWASTA;RAPORT;1.8;1.66;1.5;1.75;11;30;2.33;60;82;TIDAK SISIP
7c05cccaae09cd3d81e409821b2f2efe;Bali & NTT;SMA;SWASTA;TES;2.9;2.8;2.96;3.12;1;3;3.32;64;87;TIDAK SISIP
7c57732fae50c85a453a5f27f2ddba48;Jawa;SMK;SWASTA;TES;2.95;2.95;3.01;3.17;2;6;3.48;63;85;TIDAK SISIP
7f1ee00ea7ffcb7aa912e91df55e1316;Bali & NTT;SMA;NEGERI;TES;3.1;2.88;2.82;2.96;2;6;3.26;62;82;TIDAK SISIP
7ff0008b5ce508fcab0f66cafe598141;Jawa;SMA;SWASTA;RAPORT;2.7;2.23;2.38;2.61;4;11;2.97;60;80;TIDAK SISIP
812a44706f67290396709692deaa6c4c;Jawa;SMA;NEGERI;RAPORT;3.65;3.6;3.7;3.71;0;0;3.81;66;89;TIDAK SISIP
8467e8b403a30495df943cd35b563564;Jawa;SMA;SWASTA;TES;3.1;2.7;2.78;2.9;1;3;3.17;64;86;TIDAK SISIP
863e695169a30a582058f4987cea5ca5;Jawa;SMA;NEGERI;RAPORT;2.55;2.71;2.87;2.86;0;0;3.12;60;80;TIDAK SISIP
86c6050e4eea906307035d46c3b15e5d;Bali & NTT;SMA;SWASTA;RAPORT;3.5;3.19;3.18;3.32;0;0;3.41;64;86;TIDAK SISIP
8768d516536ee310c8b7e77d1f831438;Sumatera;SMA;SWASTA;RAPORT;3.85;3.37;3.52;3.62;0;0;3.82;62;84;TIDAK SISIP
876be7c496f42f438e7b752185f54a42;Jawa;SMK;SWASTA;TES;0.6;0.37;0.37;0.37;14;37;0.37;41;41;SISIP
88756667c58d3088793f572bcb5aec79;Sumatera;SMA;SWASTA;TES;3.6;3.54;3.61;3.64;0;0;3.65;64;86;TIDAK SISIP
88c942cfb64f6f9c9859be1009e64188;Sumatera;SMA;NEGERI;RAPORT;4;3.93;3.9;3.83;0;0;3.85;64;87;TIDAK SISIP
89d6cd29a06290803e352580d5fa6ebd;Jawa;SMK;NEGERI;TES;2.17;1.77;1.76;2.17;9;26;2.53;60;80;TIDAK SISIP
8aba2caf4daba4570912811f85832edf;Jawa;SMA;SWASTA;RAPORT;3.9;3.7;3.75;3.81;0;0;3.92;66;86;TIDAK SISIP
8c856a04fdf48d2a5715e62eba211f95;Jawa;SMK;NEGERI;RAPORT;2.9;3.12;3.24;3.14;0;0;3.44;60;83;TIDAK SISIP
8e723d0a2e58e2f0624bbe49b43d0bac;Jawa;SMA;NEGERI;RAPORT;2.75;2.83;3;3.1;1;3;3.46;62;84;TIDAK SISIP
8f1217554f7736e18c36690ab4f8c3d7;Kalimantan;SMA;SWASTA;RAPORT;3;2.74;2.6;2.34;4;10;2.91;62;80;TIDAK SISIP
8fc58966a7a508f5ef9e60e957dcb065;Jawa;SMA;NEGERI;RAPORT;3.75;3.51;3.66;3.68;0;0;3.69;64;87;TIDAK SISIP
90189158e0d1ed7de2aeee40fa840a15;Jawa;SMA;SWASTA;RAPORT;3.45;3.32;3.3;3.3;0;0;3.49;62;84;TIDAK SISIP
926f5ae1aa2088a452e79cdeee7e3353;Sumatera;SMA;NEGERI;RAPORT;1.45;1.63;1.35;1.55;12;34;1.99;60;82;SISIP
93d41db98f35947df0a2b66c8c3965db;Sumatera;SMA;SWASTA;TES;3.15;3;3.12;3.3;0;0;3.50;64;86;TIDAK SISIP
9431963aa3b5aca6ed315722e9bba701;Kalimantan;SMA;SWASTA;TES;3.1;3.07;3.21;3.2;2;6;3.51;60;82;TIDAK SISIP
969a09a193666f12a26b300e74ce4ceb;Jawa;SMK;SWASTA;RAPORT;3.28;3.38;3.33;3.43;1;2;3.62;64;88;TIDAK SISIP
9825f1483e5389b87fbfc756abfc4d1e;Jawa;SMA;NEGERI;TES;2.4;2.1;2.44;2.65;4;10;3.05;60;82;TIDAK SISIP
986aa3c908ac90ea099eccd8414794c8;Jawa;SMA;NEGERI;TES;3.7;3.8;3.83;3.78;1;2;3.77;64;87;TIDAK SISIP
996943549567f149d89de0cfe86c0b35;Jawa;SMK;NEGERI;RAPORT;2.67;2.3;2.52;2.75;5;13;2.98;62;84;TIDAK SISIP
99d0ab463c71b1567ca939f9f9fefb9f;Sulawesi;SMA;NEGERI;RAPORT;3.2;2.95;3.01;3.2;3;8;3.68;64;86;TIDAK SISIP
9a17e638cb5154b25018f81eb33ae070;Bali & NTT;SMA;NEGERI;RAPORT;0.15;0.18;0.23;0.23;21;55;0.23;57;57;SISIP
9d55293cc4972bcce56fec486695b05b;Bali & NTT;SMK;NEGERI;TES;2.94;3;3.03;3.16;2;5;3.39;62;84;TIDAK SISIP
a02ffdb397f152e0c3fbfae22f57ff15;Sumatera;SMA;NEGERI;RAPORT;3.65;3.44;3.6;3.65;0;0;3.77;66;88;TIDAK SISIP
a1220bf53c0034c0d42761e311d3fd92;Jawa;SMK;SWASTA;RAPORT;2.75;2.63;2.9;2.99;1;3;3.33;62;82;TIDAK SISIP
a198b4ace722afca9db32c9a8ef55a69;Bali & NTT;SMK;SWASTA;RAPORT;3.25;3.14;3.21;3.35;1;3;3.68;62;84;TIDAK SISIP
a295729e817082660f9b0405ef82cc5a;Jawa;SMA;SWASTA;TES;3.35;2.9;3.13;3.27;0;0;3.58;62;84;TIDAK SISIP
a29fef1c426fdffb8e1984fbfad62285;Jawa;SMA;NEGERI;RAPORT;3.85;3.82;3.81;3.83;0;0;3.87;65;83;TIDAK SISIP
a2aa5f5503e2a507197ea2911eeaf52d;Sumatera;SMA;NEGERI;TES;2.9;3.1;3.2;3.33;0;0;3.61;62;84;TIDAK SISIP
a3837ff87e62c738d0500eb852c30a79;Jawa;SMA;SWASTA;TES;4;3.73;3.74;3.76;0;0;3.82;62;82;TIDAK SISIP
a58919d508d0f3613544bab856e659d0;Sulawesi;SMA;NEGERI;TES;2.65;2.56;2.82;3.01;1;2;3.27;62;84;TIDAK SISIP
a603e397db73b927fbfda065f93b40f4;Bali & NTT;SMK;NEGERI;TES;3.3;2.85;2.92;3.09;2;6;3.48;62;86;TIDAK SISIP
a7876b093d1cfbacd8e40f22b3166857;Sumatera;SMA;SWASTA;RAPORT;0.3;0.15;0.11;0.11;21;55;0.10;60;60;SISIP
a7ccc1e787e4a3f26b5ecaa2f34d3764;Bali & NTT;SMK;SWASTA;TES;2.05;1.59;1.49;1.13;11;29;1.37;56;74;SISIP
a94af9fa612aa6e86887e45593256b96;Jawa;SMA;SWASTA;RAPORT;2.85;2.71;2.85;3.06;0;0;3.36;62;84;TIDAK SISIP
aa01207e7f9ed300f5f5da36eab395f1;Jawa;SMK;SWASTA;RAPORT;0;0;0;0;8;20;0.00;20;20;SISIP
abc4747429ce5c2f67ba6edfeb37515b;Sumatera;SMA;SWASTA;RAPORT;2.6;2.54;1.78;1.78;8;22;1.81;62;62;SISIP
ac7c28d17c64ec9e3721ae0aadaa21a0;Jawa;SMA;NEGERI;TES;0;0;0;0;8;20;0.00;20;20;SISIP
ad896d771f3c5bba3b16f6f4af5bf02e;Bali & NTT;SMA;NEGERI;TES;2.95;2.8;2.88;3.09;2;6;3.54;62;86;TIDAK SISIP
adfef6abae862dacc2f398128a15b554;Jawa;SMA;NEGERI;TES;1.6;2.24;2.65;2.83;3;8;3.34;62;84;TIDAK SISIP
ae108aca81dcbc55fa26eb26abf7a6a5;Kalimantan;SMK;SWASTA;RAPORT;3.85;3.29;3.33;3.39;1;3;3.56;62;83;TIDAK SISIP
aef50ea53b999f1b1a8d638270ba05bb;Bali & NTT;SMA;NEGERI;TES;3.05;2.98;3.17;3.31;0;0;3.54;63;87;TIDAK SISIP
b4b00733d4add6ade81666839575be8d;Jawa;SMA;NEGERI;RAPORT;3.1;2.88;2.97;2.95;2;6;3.18;64;86;TIDAK SISIP
b800eb8870813aaf15aba76892da2371;Jawa;SMK;NEGERI;TES;2.8;2.71;2.8;2.99;3;9;3.30;63;85;TIDAK SISIP
be79e65094b5f36d723e8cb9193685b1;Bali & NTT;SMA;SWASTA;RAPORT;2.2;1.81;1.72;2.17;12;32;2.60;60;80;TIDAK SISIP
bea400431c4fb8c345785c9c731e746a;Bali & NTT;SMA;NEGERI;RAPORT;2.95;3;3.2;3.32;0;0;3.48;65;88;TIDAK SISIP
bff19d8ee8b20f714444378c5cbbdb71;Kalimantan;SMA;NEGERI;TES;0.4;0.4;0.4;0.4;7;18;0.40;20;20;SISIP
c060c26edd2894823c714430225c03d3;Bali & NTT;SMA;SWASTA;RAPORT;3.75;3.61;3.7;3.69;0;0;3.82;62;82;TIDAK SISIP
c13788a4fcbecd375b3d0ace5cd13bbe;Jawa;SMK;SWASTA;RAPORT;3.25;3.1;3.21;3.29;0;0;3.51;62;84;TIDAK SISIP
c32c6bf5dbc19ab132ae8db0d4391962;Jawa;SMA;SWASTA;TES;2.5;2.61;2.52;2.67;1;3;2.87;60;80;TIDAK SISIP
c497eb3594d6dde77c49654c008b8ff6;Jawa;SMA;SWASTA;RAPORT;3.19;3;3.08;3.22;2;4;3.51;64;84;TIDAK SISIP
c7c23ffae79fb2009611570da72257d8;Bali & NTT;SMA;SWASTA;RAPORT;3.6;3.28;3.34;3.4;0;0;3.63;64;87;TIDAK SISIP
cc7ec2f21386646f52c45f43bbcbd226;Jawa;SMA;NEGERI;TES;3.6;3.61;3.67;3.75;0;0;3.74;64;86;TIDAK SISIP
ce286ffaf1b9c3297fecd10e28a03e55;Sumatera;SMA;SWASTA;TES;0.53;0.33;0.24;0.24;20;51;0.20;61;61;SISIP
d0fb4cc9ad853629a251e7635652f771;Bali & NTT;SMK;SWASTA;RAPORT;2.29;2.26;2.51;2.74;4;10;3.06;63;85;TIDAK SISIP
d2de9d7fa2251424897cbda598a11e99;Jawa;SMA;SWASTA;TES;2.85;2.76;2.81;2.97;1;3;3.14;60;83;TIDAK SISIP
d545c0bc40dea7421fec4c0db0d09345;Kalimantan;SMA;NEGERI;RAPORT;3.2;2.88;3.23;3.33;0;0;3.74;62;84;TIDAK SISIP
d5907656150617f13221b478c26abd0d;Bali & NTT;SMA;SWASTA;TES;3.35;2.95;2.9;3.05;1;3;3.32;62;82;TIDAK SISIP
d59888cf18f4ce855d96e6df7df6090f;Bali & NTT;SMK;SWASTA;RAPORT;2.89;2.51;2.54;2.76;4;10;3.20;62;84;TIDAK SISIP
d696662532e00180356195ac935e83d0;Jawa;SMK;NEGERI;RAPORT;3.05;3.07;3.05;3.23;1;3;3.55;64;84;TIDAK SISIP
d6f5d5d5c86aa7a8e8c9449ecce64648;Jawa;SMA;SWASTA;TES;2.6;2.56;2.59;2.49;4;11;2.99;62;84;TIDAK SISIP
d71c1a4637ca889ba21fc96ca8e0e37f;Sumatera;SMA;SWASTA;RAPORT;0.3;0.15;0.15;0.15;15;39;0.15;41;41;SISIP
d782ab64e0403b400dd1169520d4ac36;Jawa;SMA;SWASTA;RAPORT;2.85;2.98;2.89;3.02;0;0;3.22;60;80;TIDAK SISIP
d87193d4790eb7084f48d5834f33f161;Bali & NTT;SMA;NEGERI;TES;3.45;3.14;3.25;3.37;1;3;3.75;66;86;TIDAK SISIP
dad76877fff631b2c9c03b8b789d0a1f;Sulawesi;SMA;NEGERI;RAPORT;2.22;1.49;1.74;2.14;10;27;2.66;60;80;TIDAK SISIP
dc1ed53985c4cd8e7896f3b51f51d76b;Bali & NTT;SMA;NEGERI;RAPORT;3;2.83;3.07;3.16;0;0;3.43;62;82;TIDAK SISIP
ddac3a2c3ea211e4bded54ce17465ca5;Jawa;SMA;SWASTA;TES;2.25;1.98;2.2;2.52;5;13;2.88;60;82;TIDAK SISIP
de26e709d35e10861e6339b3aa7526cf;Sumatera;SMA;NEGERI;TES;0;0;0;0;8;20;0.00;20;20;SISIP
de6c4f7c6f4dddbd392eea0850e85d86;Jawa;SMA;NEGERI;TES;3;2.97;3.12;3.29;0;0;3.62;62;84;TIDAK SISIP
deac0dd9aa239e996827af4fc6befccb;Sumatera;SMA;NEGERI;RAPORT;3.2;2.8;2.99;3.04;0;0;3.30;62;84;TIDAK SISIP
e0106315e3d8887eb4cfffa3239ee67c;Jawa;SMK;SWASTA;TES;3.25;3.17;3.33;3.41;0;0;3.61;62;82;TIDAK SISIP
e02129fbb3cc5e8bc6395032caacc181;Sumatera;SMA;SWASTA;TES;3.5;3.44;3.52;3.5;0;0;3.69;64;86;TIDAK SISIP
